from_id,to_id,from_infra,to_infra,distance,length,geometry,v_sea_flow,q_sea_flow
maritime4257,port1039,maritime,port,44.50664355022422,0.41648855692414966,"LINESTRING (-1.9077263584105209 36.96942980442618, -2.099999905 36.5999794)",371299.915917807,187.74483507334548
maritime378,port1042,maritime,port,102.20043731179952,0.9350156444660233,"LINESTRING (-70.02213411977235 18.41384253125339, -69.4675827 17.66102982)",8.767478849474617,0.000270944275063
maritime2273,port1044,maritime,port,64.61699814001327,0.5811419332963174,"LINESTRING (-1.908167738038357 43.31889410716621, -1.899999976 43.89997864)",2207085.26784995,24037.022631571235
maritime4089,port1045,maritime,port,61.104284161814306,0.5617599264182804,"LINESTRING (-77.1402309377948 -12.047308786690756, -77.69999695 -12.00002003)",32668326.65817884,33842.57569789477
maritime4170,port1047,maritime,port,147.39291997767356,1.3302679673050257,"LINESTRING (-71.3576876233676 -17.61873150510724, -71 -18.90000916)",82886618.86905485,162945.2613764941
maritime2969,port1048,maritime,port,106.21659558769576,1.1559522115121792,"LINESTRING (-62.283464510515394 -38.78214151744961, -61.25 -39.29999924)",364172.6350850241,262.09812578025316
maritime3979,port1049,maritime,port,248.53208933095098,2.2694672068373727,"LINESTRING (-64.61485225289942 10.230818502007793, -66.75 10.99999046)",10081080.47324982,1055.8611785565397
maritime609,port105,maritime,port,167.1057552199194,1.5586229850989248,"LINESTRING (52.51242997929695 27.56361956145379, 51.59999084 26.2999897)",170552.1635853828,45.18639999714455
maritime3975,port1051,maritime,port,299.6185205269089,2.713121855466324,"LINESTRING (-71.53725434150532 10.764386247488666, -70 12.99997997)",743.7982784373008,0.3106370711211206
maritime3080,port1054,maritime,port,133.58522993667626,1.218447462692893,"LINESTRING (-74.21920933549482 11.050319253640394, -75.25 11.69999981)",1536960.9430547452,694.5313087485918
maritime344,port1057,maritime,port,52.562214743915554,0.4753168911631285,"LINESTRING (-90.79003767256297 13.92640929366596, -91 13.49997997)",2524291.57180628,890.1128865838539
maritime144,port1059,maritime,port,44.771962603414366,0.4249071936105357,"LINESTRING (-60.75037430692261 -32.65666374218747, -60.5 -32.99996948)",378882.6209806958,580.6715980894373
maritime3024,port106,maritime,port,88.79186417503234,0.8128393495935353,"LINESTRING (56.06282678889619 27.13960482337843, 56.40000916 26.39999962)",184513860.7797679,159709.22712544777
maritime3425,port1062,maritime,port,243.49438800625538,2.1898552281117007,"LINESTRING (100.38998146253296 5.379749740782547, 100.6000137 3.199990034)",49431250.92493333,44287.145676469576
maritime4106,port1065,maritime,port,25.796206441976665,0.27631532097259237,"LINESTRING (128.9385952279162 35.089550669656816, 129.1999969 35)",24801963622.575684,48428199.92552051
maritime4121,port1067,maritime,port,123.21348734326877,1.353062043933427,"LINESTRING (126.78462786837086 36.97512759102476, 125.5 37.39999008)",1340022088.722043,565613.1727128896
maritime3017,port1068,maritime,port,101.11309706525759,0.9853096041861115,"LINESTRING (59.41585248918681 22.651956837909896, 60.39999008 22.70000076)",34382.70947302892,33.140587620325114
maritime4132,port1069,maritime,port,71.37249185837634,0.7876743059099697,"LINESTRING (120.22261806874693 36.026779053777375, 121.0000229 35.90000153)",392783455.88344294,375053.35315318144
maritime4132,port1070,maritime,port,116.18640514395005,1.2704467610293926,"LINESTRING (119.7632780425881 35.60931762904352, 121.0000229 35.90000153)",1256200.9799055913,1096.8443601890285
maritime263,port1071,maritime,port,225.28240024091943,2.099482368260688,"LINESTRING (108.63832256652277 21.678767844069043, 107.1000137 20.24998093)",93317250.26324418,284231.88508565346
maritime12337,port1072,maritime,port,161.04494799794602,1.5019940490422925,"LINESTRING (119.65000657265892 39.92645539422683, 119.02100709132361 38.5625104628464)",65714113.81950696,95936.85456111557
maritime657,port1073,maritime,port,234.4209729005414,2.3659555825271164,"LINESTRING (120.61762420472098 31.998317562579835, 122.6775513 30.8345108)",56327931.59154045,73975.39219689454
maritime16,port1074,maritime,port,161.30969105751558,1.5527859711977299,"LINESTRING (118.70307927091075 24.846103286759167, 120 25.70000076)",31487813.15753129,61723.02107211607
maritime12655,port1075,maritime,port,32.057340290496384,0.35848424715901217,"LINESTRING (-71.20615814982528 46.79533437486303, -70.91435715023587 47.003572536830966)",6446716.347677455,8860.179956483773
maritime682,port1077,maritime,port,37.43100877844907,0.42567324832541226,"LINESTRING (-58.70710218624993 -38.575044990651634, -58.28889847 -38.49565125)",3490821.9115623864,14125.509446329337
maritime2902,port1079,maritime,port,76.6549747314273,1.4484055359076333,"LINESTRING (24.407476431494732 64.65804795682052, 23.00000954 64.99997711)",35535490.50405813,2764.7462792284946
maritime3009,port108,maritime,port,40.647319454174415,0.3751860392034184,"LINESTRING (49.06761425480435 30.43566470413471, 48.90000153 30.10000038)",409278167.4064835,638167.7666045863
maritime1,port1081,maritime,port,210.6184795139556,1.8949907060239466,"LINESTRING (39.053760288681815 22.638733525201353, 38.90000916 20.74999046)",23159111727.73023,31751995.604742344
maritime4170,port1082,maritime,port,85.66292665577903,0.8003528662619328,"LINESTRING (-70.32285518739951 -18.473348154866017, -71 -18.90000916)",366154.3520484714,256.9717150900641
maritime47,port1083,maritime,port,66.04891133926054,0.7818579726714534,"LINESTRING (8.437281338684002 44.27052526766963, 9.167429924 43.99090958)",2586606.745231434,548.0017736498701
maritime306,port1084,maritime,port,58.623523204115685,0.6631840950268492,"LINESTRING (-4.460255695693427 48.38534558895346, -4.999989986 47.99998856)",11904997.497226771,14554.52435674449
maritime636,port1086,maritime,port,106.61573325105735,0.9623626391394274,"LINESTRING (96.21277606815852 16.716049613400973, 96.50747681 15.79992008)",71328560.30616121,49378.464487887126
maritime200,port1089,maritime,port,111.62883143434931,1.0904180625654005,"LINESTRING (49.18719287921109 27.54005494173486, 50.11666107 26.96987915)",4071173.756415087,10816.597913499372
maritime12,port109,maritime,port,127.13161709454653,1.3647893281263312,"LINESTRING (27.957743342669193 40.35306462487847, 29.10000038 41.09999084)",50901045.84717743,65340.42679631434
