from_id,to_id,from_infra,to_infra,distance,length,geometry,q_sea_flow,v_sea_flow
port291,maritime2719,port,maritime,96.63207741832005,1.0066219294300727,"LINESTRING (33.31349018704524 34.72313086128211, 34.20000076 35.19998169)",2397494.8348887954,1323373396.687933
port292,maritime3404,port,maritime,62.8829283309783,0.5658708402906257,"LINESTRING (125.56153699418425 -8.548699466922251, 125.6999969 -8.000029564)",4585916.562197283,507583808.9176074
port293,maritime10,port,maritime,156.87859898724253,1.7140036470901285,"LINESTRING (5.886895265191487 36.82059244730151, 7.5 37.39999008)",11424309.485404585,6249581464.701002
port294,maritime374,port,maritime,121.77983169244526,1.0978165189664204,"LINESTRING (43.10371866277629 11.59746443353415, 43.46503067 12.63411999)",5720819.169056734,3346658653.003853
port295,maritime2740,port,maritime,81.08626603605252,0.9720543506152015,"LINESTRING (-14.28688964542949 64.66058562142437, -15 64.00000763)",6615.958755646427,7393103.066356514
port296,maritime2754,port,maritime,141.69201135206131,1.3861567464292182,"LINESTRING (11.305065427305346 63.752865221539935, 10.69999981 64.99999237)",8344673.615578677,2855421564.35408
port297,maritime3457,port,maritime,208.3896754475701,1.8740961466424377,"LINESTRING (119.82889509130888 -0.7450206636203336, 119.5 1.09999001)",699622.5354254505,245767961.8650635
port298,maritime3929,port,maritime,129.6650515472066,1.2284833267568909,"LINESTRING (-93.18303295874652 18.43219459731968, -94.40000153 18.60000038)",662277.9061545874,60102055.15478803
port299,maritime64,port,maritime,220.4788136470633,1.9855356699911506,"LINESTRING (9.683368801434446 4.0528808646156484, 8 2.999969959)",10124162.932304723,4017321814.5213165
port3,maritime2785,port,maritime,44.451383815399375,0.6952791288459559,"LINESTRING (-2.0766167675687477 57.139929119525945, -1.40000999 57.29998016)",229267.98112123722,557671452.628363
port30,maritime2198,port,maritime,59.08777668710631,0.5470002500753574,"LINESTRING (6.154027255882154 62.472833897864014, 6.299990177 63)",1272127.2907331488,593287569.8567984
port301,maritime2203,port,maritime,35.67547172138436,0.32139167059077955,"LINESTRING (1.3243048041574812 51.12045225982155, 1.300009966 50.79998016)",130352.67966723646,402345533.17953146
port302,maritime2866,port,maritime,75.51204505679793,0.7863070647658702,"LINESTRING (10.239601801511414 59.73742491585902, 10.69999981 59.09999847)",716689.4415217105,541749273.0369947
port303,maritime2813,port,maritime,55.00308821519006,0.713553389950111,"LINESTRING (-6.339268260612721 53.716998419136324, -5.699999809 53.39999008)",14150.210859171162,61878031.64089914
port304,maritime115,port,maritime,120.7252552944599,1.1869657961649225,"LINESTRING (35.5465966980552 27.55991231230089, 34.5 26.99998093)",624740.1310438518,253428042.38048753
port305,maritime115,port,maritime,127.48568249733411,1.2776310063032426,"LINESTRING (35.734910230982294 27.327605272323176, 34.5 26.99998093)",71815.34437791549,30421993.891547777
port306,maritime3027,port,maritime,37.446723460627645,0.33901822017056993,"LINESTRING (55.29082099846359 25.273373623758204, 55.20000076 25.60000038)",51707922.63953021,18521154396.602962
port307,maritime393,port,maritime,33.1426428710716,0.4980498306276383,"LINESTRING (-6.2049355930749925 53.346325378054146, -5.707489967 53.32180023)",5884562.473445272,19155816136.942905
port308,maritime2774,port,maritime,16.457390521220848,0.2639666892004563,"LINESTRING (86.17703837353535 69.4031210247586, 85.94363714413481 69.52641854753082)",113692.482219786,47989108.96309054
port309,maritime248,port,maritime,71.82925144314773,0.6462514888842797,"LINESTRING (101.41882354750305 1.7173885039406775, 102 2.000010014)",59017130.541931786,7079912196.319291
port31,maritime86,port,maritime,22.912479554755368,0.21176611425337974,"LINESTRING (-5.414266527700274 36.16592191437791, -5.331309795 35.97108078)",176373380.3588953,197093763110.97116
port310,maritime2205,port,maritime,14.614848668452202,0.1846683540676512,"LINESTRING (2.2667766493888406 51.02068300332831, 2.099999905 51.0999794)",5629351.56594752,9364538054.489405
port311,maritime132,port,maritime,95.04402503692812,0.9840611480095084,"LINESTRING (31.023022434194175 -29.882129614364494, 32 -29.99999046)",59837876.267788954,23323079036.717346
port312,maritime643,port,maritime,108.4794217015802,1.1880252273002985,"LINESTRING (19.443999898412237 41.34064126097365, 18.41159058 40.75281906)",1173922.3294295063,437571203.49589884
port314,maritime7839,port,maritime,2.3787495953396562,0.02575896601783144,"LINESTRING (-118.40197968164686 33.914907439319514, -118.4276962 33.91342926)",745739.3217715719,485369909.598025
port315,maritime296,port,maritime,81.06136755194301,0.730435698884785,"LINESTRING (27.900881035206123 -33.02810635632081, 27.81777954 -33.75379944)",16945138.219575446,4334433203.468813
port316,maritime2852,port,maritime,34.522978778782985,0.31396486513689026,"LINESTRING (6.841979620902956 53.44141225495741, 6.900000095 53.74996948)",412796.10352705116,331653848.1620759
port317,maritime4247,port,maritime,29.85599360156335,0.2747628179453672,"LINESTRING (0.0089323476390812 39.9592363855611, 0.09999000281 39.70000076)",1296366.2098244177,928538316.7799327
port318,maritime3986,port,maritime,263.5158383186492,2.407223920577019,"LINESTRING (-64.02942038829006 10.877324091130324, -61.90000916 11.99997044)",5346769.191203561,1510221311.6760502
port319,maritime2642,port,maritime,56.91486983829363,0.5224668753904549,"LINESTRING (-8.609401597566807 33.11351890616566, -8.800000191 33.5999794)",12823210.881732717,4753374816.387683
port32,maritime672,port,maritime,45.18288541507035,0.42204202364600274,"LINESTRING (3.066287649623686 36.766686240592, 2.87658 37.1436882)",1181367.09203755,1475590743.8043585
port320,maritime3979,port,maritime,161.91730272126264,1.4788904010245398,"LINESTRING (-68.13572967966111 10.483395770568489, -66.75 10.99999046)",3884528.67377677,1162761530.953919
port321,maritime2917,port,maritime,26.312975128774927,0.24636124299245854,"LINESTRING (32.46211563003946 29.904162912450463, 32.59999847 29.70000076)",4637196.839224985,2854104172.2989864
port322,maritime341,port,maritime,83.82932897480342,0.9084667422764597,"LINESTRING (23.533407743179595 38.04219308474212, 24.35946083 37.66410828)",7706546.36523781,3125871590.6809006
port323,maritime2852,port,maritime,48.69286290723615,0.4937965092418631,"LINESTRING (7.183700069745903 53.345804517554434, 6.900000095 53.74996948)",883931.8798166864,5727794330.579569
port324,maritime5584,port,maritime,0.5546705552176154,0.005568262967898471,"LINESTRING (-124.25923013645156 43.42715709377092, -124.2556305 43.42290878)",484467.67906419927,354945634.68824434
port325,maritime3861,port,maritime,32.48723915088297,0.29314909452000903,"LINESTRING (121.65387490488355 -8.850508970626965, 121.5000229 -9.100040436)",1070419.4085106626,209406482.69778812
port326,maritime6271,port,maritime,107.19879124436883,1.0166054813929615,"LINESTRING (-116.62459926143812 31.849564665244007, -117.2289886 32.66699982)",2821462.044444329,3825302294.987138
port327,maritime13,port,maritime,94.00231008536208,0.8936834884392908,"LINESTRING (31.416809072576925 41.264356685536306, 30.98076057 42.04444122)",1670974.6024189238,553004701.1347924
port328,maritime2858,port,maritime,36.45805939593883,0.5705600408391152,"LINESTRING (8.46705790148358 55.46312208377105, 7.900000095 55.40000153)",299868.1882038426,706333178.0533112
port329,maritime2743,port,maritime,51.250280312338774,1.0875844981256628,"LINESTRING (-14.086756475206547 65.04291822343558, -13.00002003 64.99997711)",902739.08602693,1615210516.5054045
port33,maritime2326,port,maritime,39.157953151139374,0.44551108603945777,"LINESTRING (26.934998289101188 38.80383336268498, 26.49999046 38.90000153)",4639960.500976886,2255812121.3429403
port330,maritime388,port,maritime,75.85284783540168,0.6822742833069304,"LINESTRING (-79.65069729235927 0.9904562019326203, -80.30000305 1.199980021)",419576.3525242544,148008136.95615053
port331,maritime3131,port,maritime,70.42541255675148,0.6358751819435332,"LINESTRING (121.90073734497213 -33.87217365996532, 121.8000031 -34.50001907)",4011.9452277603436,1108979.8007448006
port332,maritime86,port,maritime,18.58713953373164,0.16800421114037406,"LINESTRING (-5.359921566583063 36.13663071653813, -5.331309795 35.97108078)",34918218.68593869,6392552038.87034
port333,maritime7213,port,maritime,0.9370695177686973,0.00942671057858064,"LINESTRING (-122.22369174647808 47.97713082997939, -122.2293777 47.98464966)",213531.74047360854,137871391.2553776
port334,maritime2704,port,maritime,179.25721351093017,1.61496862317253,"LINESTRING (20.08311578731142 30.895427371186535, 19.89999962 32.49998093)",73839.86577935121,27783936.449709333
port335,maritime113,port,maritime,112.4764745680264,1.0386234783626769,"LINESTRING (12.467028989156887 56.89932292586699, 12.75 55.89999008)",169676.88574711938,300155032.5025402
port336,maritime308,port,maritime,80.86192899721625,0.7484609229817415,"LINESTRING (-77.64899658930335 18.49344099968754, -78.19999695 18.99999046)",13679.36476099832,812319.9489569565
port337,maritime2260,port,maritime,75.37754459167223,1.055490839881922,"LINESTRING (-5.054148128251897 50.15300320784775, -3.999989986 50.0999794)",7258.686895589926,7078570.349324439
port338,maritime2719,port,maritime,21.380357004579647,0.23423540138351645,"LINESTRING (33.968022515729956 35.232421132761615, 34.20000076 35.19998169)",25745.808796117093,13580557.832835212
port339,maritime263,port,maritime,200.62897720946435,1.8600073948037317,"LINESTRING (108.36433932071556 21.614205337319703, 107.1000137 20.24998093)",7543773.992686991,3462603331.669451
port34,maritime4253,port,maritime,45.34409943493682,0.5087871040071351,"LINESTRING (-0.4912780063333981 38.33230794475335, 0 38.19998169)",1633738.4199152137,1243030866.9824686
port340,maritime168,port,maritime,186.8918727085627,1.7516857189417763,"LINESTRING (46.963797734142744 -25.066809909305544, 48.09999847 -26.4000206)",1190478.8103133987,620503198.4263217
port342,maritime20,port,maritime,25.345401758311244,0.35747104074915625,"LINESTRING (-1.3552449111525404 50.839812283650495, -1 50.79998016)",16245828.134174138,15655754318.529594
port343,maritime2209,port,maritime,39.488140332782194,0.35674029535833995,"LINESTRING (1.2931483700092365 51.95411086516388, 1.249989986 51.59999084)",53065416.2030981,43536302024.523605
port344,maritime2266,port,maritime,51.77403110386431,0.5000788789488523,"LINESTRING (-8.235886284332576 43.47534572248764, -8.5 43.89999008)",5700210.599230475,1930243701.693438
