from_id,to_id,from_infra,to_infra,distance,length,geometry,v_sea_flow,q_sea_flow
port1208,maritime2866,port,maritime,26.4634081265218,0.286470843920559,"LINESTRING (10.514380977912042 59.31819836365456, 10.69999981 59.09999847)",1879045.5287567372,613.5204241656479
port1214,maritime6889,port,maritime,4.94367034357266,0.04999433371226226,"LINESTRING (-90.8678107244268 30.1237952598628, -90.91338348 30.10323906)",7031407928.044954,6214541.924403432
port1216,maritime20,port,maritime,32.21947119983834,0.4414952157724726,"LINESTRING (-1.429531609481483 50.90206160790425, -1 50.79998016)",923773461.5834938,548066.3038454538
port1219,maritime4711,port,maritime,52.28835574365845,0.49660660635699927,"LINESTRING (-66.03688906547066 45.272399803592634, -66.26248169 44.82999039)",312912113.6973813,290369.37326394673
port1221,maritime667,port,maritime,27.256664098014504,0.25204198376892756,"LINESTRING (-61.85103051953422 17.123926579650345, -62.04932022 17.2795105)",2273899.647857926,7528.749127594173
port1225,maritime2189,port,maritime,55.64758075897945,0.9377335170820115,"LINESTRING (5.726419354778935 58.945262334491666, 4.800010204 58.79996872)",18728233.411671545,9700.586491624967
port1229,maritime7943,port,maritime,0.6787476976717332,0.006788238531516127,"LINESTRING (-121.31088285154942 37.947969027429416, -121.315712 37.95273972)",32634361.67888938,83098.94046922761
port1231,maritime2191,port,maritime,57.03153751960355,0.7734200323091648,"LINESTRING (4.865804810410851 60.593557079243176, 4.200009823 60.19998932)",2273205.121148074,837.5915430837367
port1236,maritime12659,port,maritime,912.410069482407,10.47098932370353,"LINESTRING (-92.09100100792195 46.71928734720906, -82.79532378758537 41.89932858883477)",12437940.216465682,28645.991830450184
port1237,maritime3451,port,maritime,45.26104803439914,0.40859724096459726,"LINESTRING (112.72166747072802 -7.200873408963196, 113 -7.500010014)",52105525.948911704,31044.816409808343
port124,maritime64,port,maritime,233.1980267898735,2.098503301707961,"LINESTRING (9.739146967804762 1.8256259158615709, 8 2.999969959)",1206862.3922350807,3414.1504588745747
port1241,maritime8094,port,maritime,4.987840722324629,0.05529921464951273,"LINESTRING (-146.38360337450882 61.08345855738029, -146.3466644 61.1246109)",334048.88954243535,120.85146080714134
port1243,maritime2913,port,maritime,33.28789286417842,0.3470032367166052,"LINESTRING (151.18561722519004 -33.85321044637644, 151.5000153 -34.00006104)",6751880.156320681,6370.872178504598
port1248,maritime5524,port,maritime,6.057083940638845,0.07014689162235704,"LINESTRING (-122.39121233325841 47.253565796308976, -122.4513779 47.28963089)",632285543.9686682,1345830.2945358197
port1250,maritime3678,port,maritime,57.403764823480834,0.6226876926794962,"LINESTRING (138.6940490836872 35.14338651515708, 139.3000031 35)",87383.58120326261,99.36447570062876
port1252,maritime16,port,maritime,168.59050297559136,1.5310970550830973,"LINESTRING (120.50496684104618 24.254571176267895, 120 25.70000076)",31054038.750242826,12861.792450062752
port1253,maritime657,port,maritime,174.41354091561962,1.760402867126288,"LINESTRING (121.1376159719744 31.687515747280568, 122.6775513 30.8345108)",15347299.940412918,10189.439262359328
port1255,maritime83,port,maritime,128.82930128034366,1.160021199148839,"LINESTRING (-1.7419344206991512 4.891730058849944, -1 4)",940808.8017554029,7352.37810251155
port1257,maritime4093,port,maritime,101.13964852819933,0.9111163314872494,"LINESTRING (-81.28140118367163 -4.5810805849679, -81.90000153 -5.250010014)",238506920.88204005,711973.2483826079
port1259,maritime6353,port,maritime,1.3660624313375225,0.01344654917449753,"LINESTRING (-82.41979138966131 27.898340749725676, -82.43147278 27.90500069)",4471736553.62285,5937579.184486565
port126,maritime6915,port,maritime,0.9847494934173863,0.009935073029872024,"LINESTRING (-91.20632260986045 30.43704677406407, -91.19743347 30.43260956)",5318432526.689215,10189767.839866249
port1260,maritime3075,port,maritime,85.05608875679127,0.8263585358626407,"LINESTRING (-97.82483356061508 22.249809753048027, -97 22.2999897)",27370455.818943243,57037.623686802486
port1261,maritime17,port,maritime,71.20241288636117,0.6411868453599158,"LINESTRING (121.38071888832093 25.156631442990154, 121.4573669 25.79322052)",11662620.350937296,8198.09547976717
port1265,maritime86,port,maritime,19.098777283678828,0.2015434772310154,"LINESTRING (-5.511023901318204 35.87985242254127, -5.331309795 35.97108078)",397791154.9341077,521734.95995147835
port1266,maritime12337,port,maritime,74.80958413907469,0.6727787703167544,"LINESTRING (119.02124691645976 39.23528919041797, 119.02100709132361 38.5625104628464)",393930315.6870779,101577.79865124155
port1269,maritime227,port,maritime,21.97783303731913,0.1977063514963423,"LINESTRING (103.5464031814828 1.3499828031447558, 103.7423096 1.376600027)",1824918301.479905,446263.1805168787
port1270,maritime3457,port,maritime,215.83129887827502,1.9412055689150267,"LINESTRING (117.64283561896384 0.5349948572798172, 119.5 1.09999001)",8888687.036448121,3148.0139552788582
port1275,maritime4286,port,maritime,13.536388114060513,0.13512201243643868,"LINESTRING (17.190390455832556 40.500435672175534, 17.10000992 40.39999008)",14077070.239766184,4734.33198815027
port1277,maritime4243,port,maritime,110.76455659547797,1.3126219191994029,"LINESTRING (1.2023062351648168 41.102579056987345, 2.5 41.29998016)",23825424.801418915,30397.989231847154
port1278,maritime3189,port,maritime,137.89807733028567,1.375529784667843,"LINESTRING (176.1846333349249 -37.660488472655246, 175.1999969 -36.69998169)",4213824534.7288656,1857216.1442697058
port1282,maritime24,port,maritime,144.97912974635545,1.3038390770647323,"LINESTRING (0.0007896226035502 5.626168215199538, 0.0607799999 4.323709965)",2618.083998350304,1.944795720064101
port1284,maritime2217,port,maritime,35.429878794629815,0.4536829154909816,"LINESTRING (3.8132100776784132 51.31267679308905, 3.400000095 51.49998856)",3978709.7352086715,2771.1018387122926
port1285,maritime8041,port,maritime,1.507149944985505,0.013586913128922459,"LINESTRING (-94.91276461646224 29.37581006992484, -94.91468811 29.36236)",1428121687.458539,1972199.5926442335
port1291,maritime11824,port,maritime,61.144844347847126,0.5518887130824229,"LINESTRING (106.76615201380623 10.736240579932543, 107.02389974760318 10.248237242494866)",46051.18615883639,46.286356779037305
port1295,maritime12659,port,maritime,880.0518597944307,9.144999426459025,"LINESTRING (-89.24340302135263 48.3841792968307, -82.79532378758537 41.89932858883477)",406036802.31136787,964437.5391455503
port1297,maritime12337,port,maritime,119.25795062849362,1.3415178245160404,"LINESTRING (117.73361492682544 38.939725902990304, 119.02100709132361 38.5625104628464)",532271843.01720536,405899.4491362045
